I_N;I_Co;I_Co2;Espece;Genre;Famille;I_Ci;I_D;I_R;I_Lo;I_La;F_N;F_M_F;F_M_S;F_T_M_S;F_S;F_S_S;F_M_P;F_A;F_B;F_Ba;F_Cd;F_Cu;F_Fe;F_K;F_Li;F_Mg;F_Mn;F_Ni;F_P;F_Pb;F_Zn;R_M_S;R_L;R_L_S;R_V;R_D_T;R_D;R_M_P;R_Al;R_B;R_Ba;R_Ca;R_Cd;R_Cu;R_Fe;R_K;R_Li;R_Mg;R_Mn;R_Ni;R_P;R_Pb;R_Zn;S_M_P;S_M_C;S_pH;S_C;S_M_E;S_Al;S_As;S_B;S_Ca;S_Cd;S_Co;S_Cr;S_Cu;S_K;S_Mg;S_Mn;S_Ni;S_P;S_Pb;S_Zn;;;
51;Fra_Exc_1;Fra_Exc_1;Fra_Exc;Fra;Oleaceae;125,6637061;40;3;4,35903333;50,78531667;5;0,1972;0,0564;0,286004057;24,204;429,1489362;0,2487;25,4708929;19,4587406;29,8627318;0,01316165;10,3332212;116,116713;14497,6105;0,4367827;4798,15268;26,7690343;3,10524633;2377,72418;0,72729437;28,6734745;0,2974;7002,7895;24,81987849;2703,086;0,116420813;0,5555;0,3268;535,858132;15,7666748;21,4114206;10860,519;7,53789347;54,996812;1038,79048;11733,592;0,52716369;1831,36558;47,8574485;4,70243566;3109,21922;35,1218089;918,911075;229,78;0;6,97;196,1;10,02;1,98422624;0,03428879;0,37791924;3532,37269;0,64330334;0,02534321;0,01662567;20,7075361;153,987475;128,421005;8,82482569;0,27972205;19,4235526;89,7060031;137,41132;;;
51;Fra_Exc_1;Fra_Exc_1;Fra_Exc;Fra;Oleaceae;125,6637061;40;3;4,35903333;50,78531667;6;0,2143;0,0635;0,296313579;26,5;417,3228346;0,2487;25,4708929;19,4587406;29,8627318;0,01316165;10,3332212;116,116713;14497,6105;0,4367827;4798,15268;26,7690343;3,10524633;2377,72418;0,72729437;28,6734745;0,2974;7002,7895;24,81987849;2703,086;0,116420813;0,5555;0,3268;535,858132;15,7666748;21,4114206;10860,519;7,53789347;54,996812;1038,79048;11733,592;0,52716369;1831,36558;47,8574485;4,70243566;3109,21922;35,1218089;918,911075;229,78;0;6,97;196,1;10,02;1,98422624;0,03428879;0,37791924;3532,37269;0,64330334;0,02534321;0,01662567;20,7075361;153,987475;128,421005;8,82482569;0,27972205;19,4235526;89,7060031;137,41132;;;
51;Fra_Exc_1;Fra_Exc_1;Fra_Exc;Fra;Oleaceae;125,6637061;40;3;4,35903333;50,78531667;7;0,2036;0,0579;0,284381139;25,444;439,447323;0,2487;25,4708929;19,4587406;29,8627318;0,01316165;10,3332212;116,116713;14497,6105;0,4367827;4798,15268;26,7690343;3,10524633;2377,72418;0,72729437;28,6734745;0,2974;7002,7895;24,81987849;2703,086;0,116420813;0,5555;0,3268;535,858132;15,7666748;21,4114206;10860,519;7,53789347;54,996812;1038,79048;11733,592;0,52716369;1831,36558;47,8574485;4,70243566;3109,21922;35,1218089;918,911075;229,78;0;6,97;196,1;10,02;1,98422624;0,03428879;0,37791924;3532,37269;0,64330334;0,02534321;0,01662567;20,7075361;153,987475;128,421005;8,82482569;0,27972205;19,4235526;89,7060031;137,41132;;;
51;Fra_Exc_1;Fra_Exc_1;Fra_Exc;Fra;Oleaceae;125,6637061;40;3;4,35903333;50,78531667;8;0,1481;0,0443;0,299122215;18,499;417,5846501;0,2487;25,4708929;19,4587406;29,8627318;0,01316165;10,3332212;116,116713;14497,6105;0,4367827;4798,15268;26,7690343;3,10524633;2377,72418;0,72729437;28,6734745;0,2974;7002,7895;24,81987849;2703,086;0,116420813;0,5555;0,3268;535,858132;15,7666748;21,4114206;10860,519;7,53789347;54,996812;1038,79048;11733,592;0,52716369;1831,36558;47,8574485;4,70243566;3109,21922;35,1218089;918,911075;229,78;0;6,97;196,1;10,02;1,98422624;0,03428879;0,37791924;3532,37269;0,64330334;0,02534321;0,01662567;20,7075361;153,987475;128,421005;8,82482569;0,27972205;19,4235526;89,7060031;137,41132;;;
51;Fra_Exc_1;Fra_Exc_1;Fra_Exc;Fra;Oleaceae;125,6637061;40;3;4,35903333;50,78531667;9;0,1497;0,0429;0,286573146;17,593;410,0932401;0,2487;25,4708929;19,4587406;29,8627318;0,01316165;10,3332212;116,116713;14497,6105;0,4367827;4798,15268;26,7690343;3,10524633;2377,72418;0,72729437;28,6734745;0,2974;7002,7895;24,81987849;2703,086;0,116420813;0,5555;0,3268;535,858132;15,7666748;21,4114206;10860,519;7,53789347;54,996812;1038,79048;11733,592;0,52716369;1831,36558;47,8574485;4,70243566;3109,21922;35,1218089;918,911075;229,78;0;6,97;196,1;10,02;1,98422624;0,03428879;0,37791924;3532,37269;0,64330334;0,02534321;0,01662567;20,7075361;153,987475;128,421005;8,82482569;0,27972205;19,4235526;89,7060031;137,41132;;;
51;Fra_Exc_1;Fra_Exc_1;Fra_Exc;Fra;Oleaceae;125,6637061;40;3;4,35903333;50,78531667;10;0,2201;0,0632;0,287142208;26,999;427,1993671;0,2487;25,4708929;19,4587406;29,8627318;0,01316165;10,3332212;116,116713;14497,6105;0,4367827;4798,15268;26,7690343;3,10524633;2377,72418;0,72729437;28,6734745;0,2974;7002,7895;24,81987849;2703,086;0,116420813;0,5555;0,3268;535,858132;15,7666748;21,4114206;10860,519;7,53789347;54,996812;1038,79048;11733,592;0,52716369;1831,36558;47,8574485;4,70243566;3109,21922;35,1218089;918,911075;229,78;0;6,97;196,1;10,02;1,98422624;0,03428879;0,37791924;3532,37269;0,64330334;0,02534321;0,01662567;20,7075361;153,987475;128,421005;8,82482569;0,27972205;19,4235526;89,7060031;137,41132;;;
51;Fra_Exc_1;Fra_Exc_1;Fra_Exc;Fra;Oleaceae;125,6637061;40;3;4,35903333;50,78531667;11;0,1223;0,0408;0,333605887;16,452;403,2352941;0,2487;25,4708929;19,4587406;29,8627318;0,01316165;10,3332212;116,116713;14497,6105;0,4367827;4798,15268;26,7690343;3,10524633;2377,72418;0,72729437;28,6734745;0,2974;7002,7895;24,81987849;2703,086;0,116420813;0,5555;0,3268;535,858132;15,7666748;21,4114206;10860,519;7,53789347;54,996812;1038,79048;11733,592;0,52716369;1831,36558;47,8574485;4,70243566;3109,21922;35,1218089;918,911075;229,78;0;6,97;196,1;10,02;1,98422624;0,03428879;0,37791924;3532,37269;0,64330334;0,02534321;0,01662567;20,7075361;153,987475;128,421005;8,82482569;0,27972205;19,4235526;89,7060031;137,41132;;;
52;Mal_Syl_1;Mal_Syl_1;Mal_Syl;Mal;Rosaceae;15,70796327;5;3;4,35901667;50,78538333;1;0,4442;0,1615;0,363574966;23,981;148,4891641;0,3804;36,1518622;48,3904294;22,1037017;0,01115513;3,90063594;115,537294;28157,4466;0,22652208;2761,98073;30,6269721;1,37014606;1593,70094;0,39114384;12,6539479;0,6089;5384,665;8,843266546;3722,53;0,163571549;0,748;0,3626;963,201469;18,8996917;73,695232;11874,4063;1,27786083;40,5761135;1487,86421;7429,3055;0,66958752;1325,96042;52,3559234;3,65860269;2137,23482;80,0523725;150,919186;513;57,9277;7,42;132;10,01;0,9226458;0,03607674;0,0976512;3672,99459;0,34376767;0,03402136;0,01988274;11,1182813;156,626875;80,6000146;10,9805336;0,27864011;11,251873;60,5263967;48,7755886;;;
52;Mal_Syl_1;Mal_Syl_1;Mal_Syl;Mal;Rosaceae;15,70796327;5;3;4,35901667;50,78538333;2;0,5504;0,1822;0,331031977;42,622;233,9297475;0,3804;36,1518622;48,3904294;22,1037017;0,01115513;3,90063594;115,537294;28157,4466;0,22652208;2761,98073;30,6269721;1,37014606;1593,70094;0,39114384;12,6539479;0,6089;5384,665;8,843266546;3722,53;0,163571549;0,748;0,3626;963,201469;18,8996917;73,695232;11874,4063;1,27786083;40,5761135;1487,86421;7429,3055;0,66958752;1325,96042;52,3559234;3,65860269;2137,23482;80,0523725;150,919186;513;57,9277;7,42;132;10,01;0,9226458;0,03607674;0,0976512;3672,99459;0,34376767;0,03402136;0,01988274;11,1182813;156,626875;80,6000146;10,9805336;0,27864011;11,251873;60,5263967;48,7755886;;;
52;Mal_Syl_1;Mal_Syl_1;Mal_Syl;Mal;Rosaceae;15,70796327;5;3;4,35901667;50,78538333;3;0,5936;0,1998;0,336590296;34,7;173,6736737;0,3804;36,1518622;48,3904294;22,1037017;0,01115513;3,90063594;115,537294;28157,4466;0,22652208;2761,98073;30,6269721;1,37014606;1593,70094;0,39114384;12,6539479;0,6089;5384,665;8,843266546;3722,53;0,163571549;0,748;0,3626;963,201469;18,8996917;73,695232;11874,4063;1,27786083;40,5761135;1487,86421;7429,3055;0,66958752;1325,96042;52,3559234;3,65860269;2137,23482;80,0523725;150,919186;513;57,9277;7,42;132;10,01;0,9226458;0,03607674;0,0976512;3672,99459;0,34376767;0,03402136;0,01988274;11,1182813;156,626875;80,6000146;10,9805336;0,27864011;11,251873;60,5263967;48,7755886;;;
52;Mal_Syl_1;Mal_Syl_1;Mal_Syl;Mal;Rosaceae;15,70796327;5;3;4,35901667;50,78538333;4;1,2295;0,431;0,350549004;84,536;196,1392111;0,3804;36,1518622;48,3904294;22,1037017;0,01115513;3,90063594;115,537294;28157,4466;0,22652208;2761,98073;30,6269721;1,37014606;1593,70094;0,39114384;12,6539479;0,6089;5384,665;8,843266546;3722,53;0,163571549;0,748;0,3626;963,201469;18,8996917;73,695232;11874,4063;1,27786083;40,5761135;1487,86421;7429,3055;0,66958752;1325,96042;52,3559234;3,65860269;2137,23482;80,0523725;150,919186;513;57,9277;7,42;132;10,01;0,9226458;0,03607674;0,0976512;3672,99459;0,34376767;0,03402136;0,01988274;11,1182813;156,626875;80,6000146;10,9805336;0,27864011;11,251873;60,5263967;48,7755886;;;
52;Mal_Syl_1;Mal_Syl_1;Mal_Syl;Mal;Rosaceae;15,70796327;5;3;4,35901667;50,78538333;5;1,0006;0,3354;0,335198881;79,036;235,6469887;0,3804;36,1518622;48,3904294;22,1037017;0,01115513;3,90063594;115,537294;28157,4466;0,22652208;2761,98073;30,6269721;1,37014606;1593,70094;0,39114384;12,6539479;0,6089;5384,665;8,843266546;3722,53;0,163571549;0,748;0,3626;963,201469;18,8996917;73,695232;11874,4063;1,27786083;40,5761135;1487,86421;7429,3055;0,66958752;1325,96042;52,3559234;3,65860269;2137,23482;80,0523725;150,919186;513;57,9277;7,42;132;10,01;0,9226458;0,03607674;0,0976512;3672,99459;0,34376767;0,03402136;0,01988274;11,1182813;156,626875;80,6000146;10,9805336;0,27864011;11,251873;60,5263967;48,7755886;;;
53;Lig_Ova_1;Lig_Ova_1;Lig_Ova;Lig;Oleaceae;21,99114858;7;6;4,35743333;50,78346667;1;0,6625;0,1453;0,219320755;25,789;177,487956;0,3052;24,6401357;46,7599319;22,5943702;0,07917656;9,52779969;172,179447;30587,9041;0,20357001;2983,66956;87,3417237;5,41898413;3072,10793;0,36535073;182,198791;0,1057;2758,069;26,09336802;465,668;0,22698575;0,375;0,3476;813,224224;15,2241877;66,6928003;5136,30025;7,4276136;14,108713;1138,50536;10395,1715;0,51364384;2312,12522;478,964552;5,20454841;2224,23713;14,9836624;299,594175;305,89;0;5,61;66,3;10;169,479882;0,03418805;-0,0803703;657,821654;0,1394497;0,18267814;0,17520057;2,15617232;58,0311269;79,1225655;75,855547;0,49470381;13,8854372;12,2620305;9,02382272;;;
53;Lig_Ova_1;Lig_Ova_1;Lig_Ova;Lig;Oleaceae;21,99114858;7;6;4,35743333;50,78346667;2;0,7579;0,1633;0,215463782;22,581;138,2792407;0,3052;24,6401357;46,7599319;22,5943702;0,07917656;9,52779969;172,179447;30587,9041;0,20357001;2983,66956;87,3417237;5,41898413;3072,10793;0,36535073;182,198791;0,1057;2758,069;26,09336802;465,668;0,22698575;0,375;0,3476;813,224224;15,2241877;66,6928003;5136,30025;7,4276136;14,108713;1138,50536;10395,1715;0,51364384;2312,12522;478,964552;5,20454841;2224,23713;14,9836624;299,594175;305,89;0;5,61;66,3;10;169,479882;0,03418805;-0,0803703;657,821654;0,1394497;0,18267814;0,17520057;2,15617232;58,0311269;79,1225655;75,855547;0,49470381;13,8854372;12,2620305;9,02382272;;;
53;Lig_Ova_1;Lig_Ova_1;Lig_Ova;Lig;Oleaceae;21,99114858;7;6;4,35743333;50,78346667;3;0,3925;0,0778;0,198216561;22,219;285,5912596;0,3052;24,6401357;46,7599319;22,5943702;0,07917656;9,52779969;172,179447;30587,9041;0,20357001;2983,66956;87,3417237;5,41898413;3072,10793;0,36535073;182,198791;0,1057;2758,069;26,09336802;465,668;0,22698575;0,375;0,3476;813,224224;15,2241877;66,6928003;5136,30025;7,4276136;14,108713;1138,50536;10395,1715;0,51364384;2312,12522;478,964552;5,20454841;2224,23713;14,9836624;299,594175;305,89;0;5,61;66,3;10;169,479882;0,03418805;-0,0803703;657,821654;0,1394497;0,18267814;0,17520057;2,15617232;58,0311269;79,1225655;75,855547;0,49470381;13,8854372;12,2620305;9,02382272;;;
53;Lig_Ova_1;Lig_Ova_1;Lig_Ova;Lig;Oleaceae;21,99114858;7;6;4,35743333;50,78346667;4;0,3408;0,0671;0,196889671;19,183;285,8867362;0,3052;24,6401357;46,7599319;22,5943702;0,07917656;9,52779969;172,179447;30587,9041;0,20357001;2983,66956;87,3417237;5,41898413;3072,10793;0,36535073;182,198791;0,1057;2758,069;26,09336802;465,668;0,22698575;0,375;0,3476;813,224224;15,2241877;66,6928003;5136,30025;7,4276136;14,108713;1138,50536;10395,1715;0,51364384;2312,12522;478,964552;5,20454841;2224,23713;14,9836624;299,594175;305,89;0;5,61;66,3;10;169,479882;0,03418805;-0,0803703;657,821654;0,1394497;0,18267814;0,17520057;2,15617232;58,0311269;79,1225655;75,855547;0,49470381;13,8854372;12,2620305;9,02382272;;;
53;Lig_Ova_1;Lig_Ova_1;Lig_Ova;Lig;Oleaceae;21,99114858;7;6;4,35743333;50,78346667;5;0,3937;0,0751;0,190754382;20,091;267,5233023;0,3052;24,6401357;46,7599319;22,5943702;0,07917656;9,52779969;172,179447;30587,9041;0,20357001;2983,66956;87,3417237;5,41898413;3072,10793;0,36535073;182,198791;0,1057;2758,069;26,09336802;465,668;0,22698575;0,375;0,3476;813,224224;15,2241877;66,6928003;5136,30025;7,4276136;14,108713;1138,50536;10395,1715;0,51364384;2312,12522;478,964552;5,20454841;2224,23713;14,9836624;299,594175;305,89;0;5,61;66,3;10;169,479882;0,03418805;-0,0803703;657,821654;0,1394497;0,18267814;0,17520057;2,15617232;58,0311269;79,1225655;75,855547;0,49470381;13,8854372;12,2620305;9,02382272;;;
53;Lig_Ova_1;Lig_Ova_1;Lig_Ova;Lig;Oleaceae;21,99114858;7;6;4,35743333;50,78346667;6;0,3831;0,0765;0,199686766;21,135;276,2745098;0,3052;24,6401357;46,7599319;22,5943702;0,07917656;9,52779969;172,179447;30587,9041;0,20357001;2983,66956;87,3417237;5,41898413;3072,10793;0,36535073;182,198791;0,1057;2758,069;26,09336802;465,668;0,22698575;0,375;0,3476;813,224224;15,2241877;66,6928003;5136,30025;7,4276136;14,108713;1138,50536;10395,1715;0,51364384;2312,12522;478,964552;5,20454841;2224,23713;14,9836624;299,594175;305,89;0;5,61;66,3;10;169,479882;0,03418805;-0,0803703;657,821654;0,1394497;0,18267814;0,17520057;2,15617232;58,0311269;79,1225655;75,855547;0,49470381;13,8854372;12,2620305;9,02382272;;;
53;Lig_Ova_1;Lig_Ova_1;Lig_Ova;Lig;Oleaceae;21,99114858;7;6;4,35743333;50,78346667;7;0,3828;0,0774;0,202194357;20,278;261,9896641;0,3052;24,6401357;46,7599319;22,5943702;0,07917656;9,52779969;172,179447;30587,9041;0,20357001;2983,66956;87,3417237;5,41898413;3072,10793;0,36535073;182,198791;0,1057;2758,069;26,09336802;465,668;0,22698575;0,375;0,3476;813,224224;15,2241877;66,6928003;5136,30025;7,4276136;14,108713;1138,50536;10395,1715;0,51364384;2312,12522;478,964552;5,20454841;2224,23713;14,9836624;299,594175;305,89;0;5,61;66,3;10;169,479882;0,03418805;-0,0803703;657,821654;0,1394497;0,18267814;0,17520057;2,15617232;58,0311269;79,1225655;75,855547;0,49470381;13,8854372;12,2620305;9,02382272;;;
53;Lig_Ova_1;Lig_Ova_1;Lig_Ova;Lig;Oleaceae;21,99114858;7;6;4,35743333;50,78346667;8;0,329;0,0637;0,193617021;18,718;293,8461538;0,3052;24,6401357;46,7599319;22,5943702;0,07917656;9,52779969;172,179447;30587,9041;0,20357001;2983,66956;87,3417237;5,41898413;3072,10793;0,36535073;182,198791;0,1057;2758,069;26,09336802;465,668;0,22698575;0,375;0,3476;813,224224;15,2241877;66,6928003;5136,30025;7,4276136;14,108713;1138,50536;10395,1715;0,51364384;2312,12522;478,964552;5,20454841;2224,23713;14,9836624;299,594175;305,89;0;5,61;66,3;10;169,479882;0,03418805;-0,0803703;657,821654;0,1394497;0,18267814;0,17520057;2,15617232;58,0311269;79,1225655;75,855547;0,49470381;13,8854372;12,2620305;9,02382272;;;
53;Lig_Ova_1;Lig_Ova_1;Lig_Ova;Lig;Oleaceae;21,99114858;7;6;4,35743333;50,78346667;9;0,2511;0,0474;0,188769415;13,938;294,0506329;0,3052;24,6401357;46,7599319;22,5943702;0,07917656;9,52779969;172,179447;30587,9041;0,20357001;2983,66956;87,3417237;5,41898413;3072,10793;0,36535073;182,198791;0,1057;2758,069;26,09336802;465,668;0,22698575;0,375;0,3476;813,224224;15,2241877;66,6928003;5136,30025;7,4276136;14,108713;1138,50536;10395,1715;0,51364384;2312,12522;478,964552;5,20454841;2224,23713;14,9836624;299,594175;305,89;0;5,61;66,3;10;169,479882;0,03418805;-0,0803703;657,821654;0,1394497;0,18267814;0,17520057;2,15617232;58,0311269;79,1225655;75,855547;0,49470381;13,8854372;12,2620305;9,02382272;;;
53;Lig_Ova_1;Lig_Ova_1;Lig_Ova;Lig;Oleaceae;21,99114858;7;6;4,35743333;50,78346667;10;0,2897;0,0596;0,205730066;13,493;226,3926174;0,3052;24,6401357;46,7599319;22,5943702;0,07917656;9,52779969;172,179447;30587,9041;0,20357001;2983,66956;87,3417237;5,41898413;3072,10793;0,36535073;182,198791;0,1057;2758,069;26,09336802;465,668;0,22698575;0,375;0,3476;813,224224;15,2241877;66,6928003;5136,30025;7,4276136;14,108713;1138,50536;10395,1715;0,51364384;2312,12522;478,964552;5,20454841;2224,23713;14,9836624;299,594175;305,89;0;5,61;66,3;10;169,479882;0,03418805;-0,0803703;657,821654;0,1394497;0,18267814;0,17520057;2,15617232;58,0311269;79,1225655;75,855547;0,49470381;13,8854372;12,2620305;9,02382272;;;
53;Lig_Ova_1;Lig_Ova_1;Lig_Ova;Lig;Oleaceae;21,99114858;7;6;4,35743333;50,78346667;11;0,345;0,0658;0,190724638;20,487;311,3525836;0,3052;24,6401357;46,7599319;22,5943702;0,07917656;9,52779969;172,179447;30587,9041;0,20357001;2983,66956;87,3417237;5,41898413;3072,10793;0,36535073;182,198791;0,1057;2758,069;26,09336802;465,668;0,22698575;0,375;0,3476;813,224224;15,2241877;66,6928003;5136,30025;7,4276136;14,108713;1138,50536;10395,1715;0,51364384;2312,12522;478,964552;5,20454841;2224,23713;14,9836624;299,594175;305,89;0;5,61;66,3;10;169,479882;0,03418805;-0,0803703;657,821654;0,1394497;0,18267814;0,17520057;2,15617232;58,0311269;79,1225655;75,855547;0,49470381;13,8854372;12,2620305;9,02382272;;;
54;Sal_Cap_1;Sal_Cap_1;Sal_Cap;Sal;Salicaceae;116;36,9239468;5;4,35773333;50,78351667;1;0,9594;0,2713;0,282780905;67,348;248,2417987;0,3541;47,1866037;42,0201331;64,8615456;1,62328662;9,19393682;178,688935;18367,623;0,08097899;4366,8;88,1641869;12,9686344;2221,83747;0,66263764;201,005285;0,1178;3632,093;30,83270798;651,073;0,180932092;0,39;0,3201;1492,10143;14,1307196;40,440871;5401,04632;1,53489123;15,6897026;1832,94015;3312,13258;0,53851813;1341,21309;260,051606;8,59507156;2188,46461;28,4505436;78,0927133;242,54;0;4,33;73,4;9,93;185,89942;0,09419761;0,23842384;508,28659;0,09742214;0,25832282;0,25884462;2,01457907;71,8708195;50,0151028;27,6824627;0,53098788;35,0790596;11,1856705;1,49912435;;;
54;Sal_Cap_1;Sal_Cap_1;Sal_Cap;Sal;Salicaceae;116;36,9239468;5;4,35773333;50,78351667;2;0,8261;0,2416;0,29245854;51,326;212,442053;0,3541;47,1866037;42,0201331;64,8615456;1,62328662;9,19393682;178,688935;18367,623;0,08097899;4366,8;88,1641869;12,9686344;2221,83747;0,66263764;201,005285;0,1178;3632,093;30,83270798;651,073;0,180932092;0,39;0,3201;1492,10143;14,1307196;40,440871;5401,04632;1,53489123;15,6897026;1832,94015;3312,13258;0,53851813;1341,21309;260,051606;8,59507156;2188,46461;28,4505436;78,0927133;242,54;0;4,33;73,4;9,93;185,89942;0,09419761;0,23842384;508,28659;0,09742214;0,25832282;0,25884462;2,01457907;71,8708195;50,0151028;27,6824627;0,53098788;35,0790596;11,1856705;1,49912435;;;
54;Sal_Cap_1;Sal_Cap_1;Sal_Cap;Sal;Salicaceae;116;36,9239468;5;4,35773333;50,78351667;3;0,2289;0,0527;0,230231542;17,204;326,4516129;0,3541;47,1866037;42,0201331;64,8615456;1,62328662;9,19393682;178,688935;18367,623;0,08097899;4366,8;88,1641869;12,9686344;2221,83747;0,66263764;201,005285;0,1178;3632,093;30,83270798;651,073;0,180932092;0,39;0,3201;1492,10143;14,1307196;40,440871;5401,04632;1,53489123;15,6897026;1832,94015;3312,13258;0,53851813;1341,21309;260,051606;8,59507156;2188,46461;28,4505436;78,0927133;242,54;0;4,33;73,4;9,93;185,89942;0,09419761;0,23842384;508,28659;0,09742214;0,25832282;0,25884462;2,01457907;71,8708195;50,0151028;27,6824627;0,53098788;35,0790596;11,1856705;1,49912435;;;
54;Sal_Cap_1;Sal_Cap_1;Sal_Cap;Sal;Salicaceae;116;36,9239468;5;4,35773333;50,78351667;4;0,1949;0,0456;0,233966136;14,461;317,127193;0,3541;47,1866037;42,0201331;64,8615456;1,62328662;9,19393682;178,688935;18367,623;0,08097899;4366,8;88,1641869;12,9686344;2221,83747;0,66263764;201,005285;0,1178;3632,093;30,83270798;651,073;0,180932092;0,39;0,3201;1492,10143;14,1307196;40,440871;5401,04632;1,53489123;15,6897026;1832,94015;3312,13258;0,53851813;1341,21309;260,051606;8,59507156;2188,46461;28,4505436;78,0927133;242,54;0;4,33;73,4;9,93;185,89942;0,09419761;0,23842384;508,28659;0,09742214;0,25832282;0,25884462;2,01457907;71,8708195;50,0151028;27,6824627;0,53098788;35,0790596;11,1856705;1,49912435;;;
55;Pru_Avi_1;Pru_Avi_1;Pru_Avi;Pru;Rosaceae;88;28,01126998;6;4,35766667;50,78385000;1;0,6749;0,1963;0,290857905;49,991;254,6663271;0,3428;46,1321921;47,2204642;52,2107886;0,01238889;8,24204434;191,982032;17810,8341;0,09225516;6152,78154;69,7595498;8,73428042;1370,66902;0,61648671;26,0271944;0,3857;7091,318;18,38557947;1681,997;0,229310754;0,438;0,3168;1372,92166;19,0091392;28,4472142;6366,31741;2,21290077;15,3097424;1632,04091;5210,31637;0,92464465;2218,27037;205,79814;6,14727815;2746,91542;10,8071559;105,008279;311,08;0;5,01;0,582;10,06;170,518601;0,0264915;-0,0869754;563,634869;0,11313823;0,14691731;0,1876533;1,99506121;65,8583752;94,3733795;22,3608316;0,49137995;14,2371678;7,3001018;4,10736508;ms;;
55;Pru_Avi_1;Pru_Avi_1;Pru_Avi;Pru;Rosaceae;88;28,01126998;6;4,35766667;50,78385000;2;0,7258;0,2421;0,333562965;50,669;209,2895498;0,3428;46,1321921;47,2204642;52,2107886;0,01238889;8,24204434;191,982032;17810,8341;0,09225516;6152,78154;69,7595498;8,73428042;1370,66902;0,61648671;26,0271944;0,3857;7091,318;18,38557947;1681,997;0,229310754;0,438;0,3168;1372,92166;19,0091392;28,4472142;6366,31741;2,21290077;15,3097424;1632,04091;5210,31637;0,92464465;2218,27037;205,79814;6,14727815;2746,91542;10,8071559;105,008279;311,08;0;5,01;0,582;10,06;170,518601;0,0264915;-0,0869754;563,634869;0,11313823;0,14691731;0,1876533;1,99506121;65,8583752;94,3733795;22,3608316;0,49137995;14,2371678;7,3001018;4,10736508;;;
55;Pru_Avi_1;Pru_Avi_1;Pru_Avi;Pru;Rosaceae;88;28,01126998;6;4,35766667;50,78385000;3;0,7564;0,2645;0,349682708;51,566;194,9565217;0,3428;46,1321921;47,2204642;52,2107886;0,01238889;8,24204434;191,982032;17810,8341;0,09225516;6152,78154;69,7595498;8,73428042;1370,66902;0,61648671;26,0271944;0,3857;7091,318;18,38557947;1681,997;0,229310754;0,438;0,3168;1372,92166;19,0091392;28,4472142;6366,31741;2,21290077;15,3097424;1632,04091;5210,31637;0,92464465;2218,27037;205,79814;6,14727815;2746,91542;10,8071559;105,008279;311,08;0;5,01;0,582;10,06;170,518601;0,0264915;-0,0869754;563,634869;0,11313823;0,14691731;0,1876533;1,99506121;65,8583752;94,3733795;22,3608316;0,49137995;14,2371678;7,3001018;4,10736508;;;
55;Pru_Avi_1;Pru_Avi_1;Pru_Avi;Pru;Rosaceae;88;28,01126998;6;4,35766667;50,78385000;4;0,7289;0,2414;0,331183976;45,747;189,5070423;0,3428;46,1321921;47,2204642;52,2107886;0,01238889;8,24204434;191,982032;17810,8341;0,09225516;6152,78154;69,7595498;8,73428042;1370,66902;0,61648671;26,0271944;0,3857;7091,318;18,38557947;1681,997;0,229310754;0,438;0,3168;1372,92166;19,0091392;28,4472142;6366,31741;2,21290077;15,3097424;1632,04091;5210,31637;0,92464465;2218,27037;205,79814;6,14727815;2746,91542;10,8071559;105,008279;311,08;0;5,01;0,582;10,06;170,518601;0,0264915;-0,0869754;563,634869;0,11313823;0,14691731;0,1876533;1,99506121;65,8583752;94,3733795;22,3608316;0,49137995;14,2371678;7,3001018;4,10736508;;;
55;Pru_Avi_1;Pru_Avi_1;Pru_Avi;Pru;Rosaceae;88;28,01126998;6;4,35766667;50,78385000;5;0,5459;0,1661;0,304268181;38,954;234,5213727;0,3428;46,1321921;47,2204642;52,2107886;0,01238889;8,24204434;191,982032;17810,8341;0,09225516;6152,78154;69,7595498;8,73428042;1370,66902;0,61648671;26,0271944;0,3857;7091,318;18,38557947;1681,997;0,229310754;0,438;0,3168;1372,92166;19,0091392;28,4472142;6366,31741;2,21290077;15,3097424;1632,04091;5210,31637;0,92464465;2218,27037;205,79814;6,14727815;2746,91542;10,8071559;105,008279;311,08;0;5,01;0,582;10,06;170,518601;0,0264915;-0,0869754;563,634869;0,11313823;0,14691731;0,1876533;1,99506121;65,8583752;94,3733795;22,3608316;0,49137995;14,2371678;7,3001018;4,10736508;;;
55;Pru_Avi_1;Pru_Avi_1;Pru_Avi;Pru;Rosaceae;88;28,01126998;6;4,35766667;50,78385000;6;0,5813;0,1707;0,293652159;50,252;294,3878149;0,3428;46,1321921;47,2204642;52,2107886;0,01238889;8,24204434;191,982032;17810,8341;0,09225516;6152,78154;69,7595498;8,73428042;1370,66902;0,61648671;26,0271944;0,3857;7091,318;18,38557947;1681,997;0,229310754;0,438;0,3168;1372,92166;19,0091392;28,4472142;6366,31741;2,21290077;15,3097424;1632,04091;5210,31637;0,92464465;2218,27037;205,79814;6,14727815;2746,91542;10,8071559;105,008279;311,08;0;5,01;0,582;10,06;170,518601;0,0264915;-0,0869754;563,634869;0,11313823;0,14691731;0,1876533;1,99506121;65,8583752;94,3733795;22,3608316;0,49137995;14,2371678;7,3001018;4,10736508;;;
